"draw_date","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99"
"Mon Apr 28 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","1","0","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1"
"Tue Apr 29 2008 07:00:00 GMT+0700 (Indochina Time)","1","0","1","0","1","0","1","0","0","0","0","1","0","2","1","1","0","0","1","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","1","0"
"Wed Apr 30 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","1","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","1","1","2","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1"
"Thu May 01 2008 07:00:00 GMT+0700 (Indochina Time)","0","1","0","0","1","0","0","0","0","2","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","1","0","0","0","0","1","1","0","0","1","1","1","0","0","1","0","1","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"Fri May 02 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","2","0","0","1","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","0","0","0","0","1","1","0"
"Sat May 03 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1","0","0","1","0","3","0","0","2","1","0","0","0","0","1","0","0","0","0"
"Sun May 04 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","1","0","1","0","2","1","0","0","0","1","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","1"
"Mon May 05 2008 07:00:00 GMT+0700 (Indochina Time)","1","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","1","2","1","0","2","0","0","0","1","0","0","1","0","2","0","0","1","1","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"Tue May 06 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","1","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","1","0","0","1","1","1","1","0","0","0","1","0","1","0","0","1","1","0","0","0","0"
"Wed May 07 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","1","0","0","0","0","0","1","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","2","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","2","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","2","0","0","0","0"
"Thu May 08 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","2","0","0","0","1","0","1","1","2","0","0","0","0","0","0","0","1","0","1","0","0","0","2","1","0","0","0","0","1","0","0","1","1","1","0","0","1","1","0","0","0","0","0"
"Fri May 09 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","2","0","0","1","0","0","0","0","0","1","1","0","1","0","1","0","0","1","0","0","0","1","0","0","0","1","0","1","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","1","1","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"Sat May 10 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","1","0","0","0","1","1","0","0","2","0","0","1","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","1","1","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0"
"Sun May 11 2008 07:00:00 GMT+0700 (Indochina Time)","1","0","0","0","0","1","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","2","0","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","1","0","2","1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0"
"Mon May 12 2008 07:00:00 GMT+0700 (Indochina Time)","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","2","1","1","0","0","0","0","0","1","0","1","1","1","0","1","1"
"Tue May 13 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","3","0","0","0","2","1","0","0","0","1","0","0","0","0","3","1","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"Wed May 14 2008 07:00:00 GMT+0700 (Indochina Time)","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","1","1","2","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1","1"
"Thu May 15 2008 07:00:00 GMT+0700 (Indochina Time)","0","2","0","1","0","0","0","0","1","0","0","0","1","0","1","0","1","0","1","1","0","0","1","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","2","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","1","0","0"
"Fri May 16 2008 07:00:00 GMT+0700 (Indochina Time)","1","0","0","1","0","0","0","0","0","0","1","0","1","0","2","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","1","0","0","0","0","1","2","1","1","0","1","0","0","1","0","0","1","1","0","0","0","1","0","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Sat May 17 2008 07:00:00 GMT+0700 (Indochina Time)","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1","0","0","1","0","2","0","0","0","1","1","0","2","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","1","0","1","1","0","0","0","0","0","2","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Sun May 18 2008 07:00:00 GMT+0700 (Indochina Time)","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","1","1","0","0","1","0","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","0","1","0","0","1","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Mon May 19 2008 07:00:00 GMT+0700 (Indochina Time)","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","0","1","0","2","0","0","1","0","1","0","0","1","0","0","0","1","1","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","1","0","0","0","0","0","0"
"Tue May 20 2008 07:00:00 GMT+0700 (Indochina Time)","0","1","0","0","1","0","0","0","0","2","0","2","1","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","1"
"Wed May 21 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","1","0","1","1","1","1","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","2","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0","2","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0"
"Thu May 22 2008 07:00:00 GMT+0700 (Indochina Time)","0","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2","0","0","1","1","0","0","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","2","0","0","1"
"Fri May 23 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","1","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","0","0","1","0","0","0","0","1","0","0","0","1","0","1","1"
"Sat May 24 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","1","0","0","0","0","1","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","2","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","1","0","0","0","1","1","1","0","0","0","0","1","0","0","1","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"Sun May 25 2008 07:00:00 GMT+0700 (Indochina Time)","0","1","0","0","0","2","1","0","0","1","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","2","1","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0"
"Mon May 26 2008 07:00:00 GMT+0700 (Indochina Time)","0","1","2","0","0","1","1","0","1","2","1","1","0","0","0","1","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0"
"Tue May 27 2008 07:00:00 GMT+0700 (Indochina Time)","0","1","1","0","1","0","0","1","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"Wed May 28 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","1","1","0","0","0","1","2","0","0","0","0","1","0","1","1","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"Thu May 29 2008 07:00:00 GMT+0700 (Indochina Time)","0","1","0","0","0","1","0","0","0","2","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0","0","1","0","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","2","0","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Fri May 30 2008 07:00:00 GMT+0700 (Indochina Time)","0","1","0","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","2","1","0","1","0","1","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","1"
"Sat May 31 2008 07:00:00 GMT+0700 (Indochina Time)","0","1","0","0","0","1","2","0","1","1","0","0","0","2","0","1","0","0","0","0","0","0","0","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0"
"Sun Jun 01 2008 07:00:00 GMT+0700 (Indochina Time)","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","2","0","1","1","0","1","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0"
"Tue Jun 03 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","0","0","0","3","0","0","2","1","0","0","1","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","2","0","0","1"
"Wed Jun 04 2008 07:00:00 GMT+0700 (Indochina Time)","0","1","2","0","1","1","0","1","1","1","1","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1"
"Thu Jun 05 2008 07:00:00 GMT+0700 (Indochina Time)","1","0","0","1","0","0","0","1","0","0","0","1","0","1","0","0","2","0","0","0","0","0","1","0","0","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"Fri Jun 06 2008 07:00:00 GMT+0700 (Indochina Time)","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","0","0","2","0","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","1","0","0","2","0","1","0","0","0","1","0","0","0","0"
"Sat Jun 07 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","3","0","1","0","0","0","0","1","0","0","1","0","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","1","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0"
"Sun Jun 08 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","2","0","1","0","0","0","0","0","0","1","1","0","0","1","0","0","0","1","0","0","1","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","3","1","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0"
"Mon Jun 09 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","1","0","0","0","0","1","0","2","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","1","1","1","0","1","1","0","2","0","0","0","0","0","1","1"
"Tue Jun 10 2008 07:00:00 GMT+0700 (Indochina Time)","1","1","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","1","1","0","0","0","1","0","0","0","1","0","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","1","0","0","0","0","1","0","0"
"Wed Jun 11 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","1","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","1","0","0","1","1","0","1","0","1","1","0","1","0","0","0","1","0","1","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0"
"Thu Jun 12 2008 07:00:00 GMT+0700 (Indochina Time)","0","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","1","0","0","2","0","0","0","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"Fri Jun 13 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","1","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","1","1","0","0","0","1","0","0","0","2","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","1","0","0","0","0"
"Sat Jun 14 2008 07:00:00 GMT+0700 (Indochina Time)","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","2","1","0","0","0","1","2","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","1","0","0"
"Sun Jun 15 2008 07:00:00 GMT+0700 (Indochina Time)","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","2","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","1","0","0","0","0","1","0","0","1","0","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","1"
"Tue Jun 17 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","1","1","0","0","0","1","0","0","0","0","0","1","1","0","0","1","0","0","0","1","2","2","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Wed Jun 18 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","1","1","0","1","1","0","0","2","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","1","0","0","0","1","1","1","1","0","0","0","1","1","0","0","0","0","1","0","0","0"
"Thu Jun 19 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","1","0","4","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","2","1","0","0","1","0","0","0","0"
"Fri Jun 20 2008 07:00:00 GMT+0700 (Indochina Time)","1","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","1","0","1","0","0","1","0","1","0","2","0","0","0","0","0","0","2","0","1","0","1","0","0","0","0","1","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"Sat Jun 21 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","1","1","1","0","0","1","0","1","0","0","0","1","1","0","0","1","0","0","0","0","0","1","0","0","2","2","0","0","1","1","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","1","0","0","0","0","1","1","0","0"
"Sun Jun 22 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","1","2","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","0","0","1","0","0","0","0","0","1","0","1","0","1","0","1","0","0","1"
"Mon Jun 23 2008 07:00:00 GMT+0700 (Indochina Time)","2","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","2","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","1"
"Tue Jun 24 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","1","0","2","0","0","0","0","1","2","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","1","1","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","1"
"Wed Jun 25 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","2","1","0","0","0","0","0","0","1","0","2","0","0","0","1","1","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","2","2","1","0","0","0","0","1","0","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"Fri Jun 27 2008 07:00:00 GMT+0700 (Indochina Time)","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","1","0","1","2","0","0","0","0","0","0","2","0","0","0","0","1","0","1","1","0","1","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0"
