"draw_date","prize1","prize2_1","prize2_2","prize3_1","prize3_2","prize3_3","prize3_4","prize3_5","prize3_6","prize4_1","prize4_2","prize4_3","prize4_4","prize5_1","prize5_2","prize5_3","prize5_4","prize5_5","prize5_6","prize6_1","prize6_2","prize6_3","prize7_1","prize7_2","prize7_3","prize7_4","special_prize"
"2009-03-22T00:00:00.000Z","63430","25514 "," 86997","50464 "," 97707 "," 48687 "," 74997 "," 66023 "," 21159","1146 "," 0125 "," 6619 "," 6346","2866 "," 7639 "," 0247 "," 5629 "," 0544 "," 9519","561 "," 656 "," 994","40 "," 12 "," 56 "," 86","67043"
"2009-03-23T00:00:00.000Z","48320","41716 "," 73845","79913 "," 72429 "," 13474 "," 21443 "," 50738 "," 04716","7443 "," 6627 "," 1163 "," 8850","5488 "," 0660 "," 8980 "," 2772 "," 0254 "," 3003","441 "," 217 "," 563","52 "," 15 "," 60 "," 59","85422"
"2009-03-24T00:00:00.000Z","87905","13398 "," 52186","05351 "," 80942 "," 03447 "," 32750 "," 33583 "," 39194","1735 "," 3714 "," 4458 "," 3423","1767 "," 0045 "," 7526 "," 6798 "," 6596 "," 0532","345 "," 047 "," 274","41 "," 83 "," 64 "," 31","11713"
"2009-03-25T00:00:00.000Z","10710","71143 "," 96460","45449 "," 83044 "," 10459 "," 78276 "," 38920 "," 18437","2723 "," 2630 "," 5762 "," 0767","4312 "," 8798 "," 4941 "," 4412 "," 6937 "," 6659","967 "," 202 "," 251","38 "," 69 "," 18 "," 47","09810"
"2009-03-26T00:00:00.000Z","03718","59044 "," 07447","78539 "," 35275 "," 11938 "," 66169 "," 32452 "," 76080","4126 "," 7452 "," 2187 "," 4539","0647 "," 8780 "," 7820 "," 7753 "," 9497 "," 4536","432 "," 050 "," 654","44 "," 03 "," 53 "," 43","92450"
"2009-03-27T00:00:00.000Z","14693","23779 "," 70521","15566 "," 58742 "," 11725 "," 67848 "," 08497 "," 07253","0010 "," 9894 "," 9779 "," 2233","6143 "," 8395 "," 7793 "," 3998 "," 4962 "," 6043","569 "," 988 "," 652","22 "," 34 "," 47 "," 81","81606"
"2009-03-28T00:00:00.000Z","93469","47133 "," 89297","36654 "," 55569 "," 46194 "," 17813 "," 36199 "," 08166","3890 "," 9337 "," 3570 "," 9409","6779 "," 8544 "," 8903 "," 9311 "," 8637 "," 4065","954 "," 700 "," 561","41 "," 05 "," 35 "," 90","20456"
"2009-03-29T00:00:00.000Z","22624","74631 "," 86135","91595 "," 92907 "," 92021 "," 41241 "," 80306 "," 44289","9588 "," 0157 "," 5060 "," 9202","4486 "," 1649 "," 6785 "," 4399 "," 4145 "," 6990","135 "," 111 "," 229","36 "," 10 "," 69 "," 19","52205"
"2009-03-30T00:00:00.000Z","61252","67761 "," 49042","83088 "," 58238 "," 56018 "," 95706 "," 86687 "," 57478","9592 "," 8205 "," 2340 "," 4820","3845 "," 4539 "," 2712 "," 2721 "," 7725 "," 1763","357 "," 083 "," 773","13 "," 10 "," 15 "," 12","55845"
"2009-03-31T00:00:00.000Z","29054","05344 "," 22396","91378 "," 12750 "," 50386 "," 41504 "," 91108 "," 59966","9568 "," 1312 "," 9135 "," 9765","0857 "," 9476 "," 8004 "," 4706 "," 6881 "," 1697","990 "," 930 "," 699","48 "," 28 "," 12 "," 44","03161"
"2009-04-01T00:00:00.000Z","33823","28161 "," 09551","24736 "," 40428 "," 74473 "," 95699 "," 37198 "," 75132","4929 "," 5288 "," 2745 "," 5542","7880 "," 9988 "," 3189 "," 4338 "," 0650 "," 0296","595 "," 245 "," 279","26 "," 57 "," 43 "," 84","67696"
"2009-04-02T00:00:00.000Z","14386","69346 "," 06207","32634 "," 20653 "," 55480 "," 04030 "," 40951 "," 48542","9002 "," 8796 "," 4380 "," 4656","1638 "," 3236 "," 7287 "," 5785 "," 6251 "," 4771","398 "," 196 "," 886","79 "," 32 "," 27 "," 63","02305"
"2009-04-03T00:00:00.000Z","46230","25399 "," 63923","99941 "," 28094 "," 75946 "," 67585 "," 98752 "," 37088","0367 "," 5786 "," 9343 "," 4338","9193 "," 9365 "," 8214 "," 5894 "," 0114 "," 5403","705 "," 611 "," 653","43 "," 64 "," 87 "," 82","33394"
"2009-04-04T00:00:00.000Z","55515","80786 "," 49724","12269 "," 14934 "," 34787 "," 64507 "," 85844 "," 50848","6756 "," 3706 "," 7240 "," 8832","8713 "," 7541 "," 9136 "," 5708 "," 5314 "," 4761","348 "," 223 "," 312","78 "," 59 "," 67 "," 38","97301"
"2009-04-05T00:00:00.000Z","99994","96265 "," 65144","27101 "," 95357 "," 88830 "," 51280 "," 66309 "," 85108","6067 "," 6721 "," 6323 "," 8533","8282 "," 3583 "," 1365 "," 5234 "," 0169 "," 7458","271 "," 182 "," 514","72 "," 48 "," 94 "," 78","65370"
"2009-04-06T00:00:00.000Z","11545","23067 "," 60815","97224 "," 33872 "," 11810 "," 81030 "," 44997 "," 04490","3435 "," 8576 "," 9185 "," 6458","4232 "," 5180 "," 2860 "," 5860 "," 4820 "," 0924","612 "," 385 "," 063","12 "," 11 "," 32 "," 60","24335"
"2009-04-07T00:00:00.000Z","90140","02265 "," 59831","40768 "," 84289 "," 53637 "," 30928 "," 11557 "," 45367","6469 "," 8235 "," 2183 "," 8802","1996 "," 2841 "," 0946 "," 5529 "," 0038 "," 9236","337 "," 013 "," 129","94 "," 83 "," 87 "," 17","38074"
"2009-04-08T00:00:00.000Z","51395","08433 "," 72692","62282 "," 68157 "," 64290 "," 57790 "," 10180 "," 96183","0476 "," 1041 "," 0172 "," 5564","8868 "," 5204 "," 1295 "," 9957 "," 9194 "," 2814","356 "," 840 "," 613","05 "," 33 "," 17 "," 80","45800"
"2009-04-09T00:00:00.000Z","38139","19285 "," 69977","59763 "," 80031 "," 70912 "," 25270 "," 12150 "," 06152","4872 "," 6809 "," 4392 "," 5716","3111 "," 9603 "," 1924 "," 4449 "," 6129 "," 7752","881 "," 098 "," 594","88 "," 99 "," 00 "," 02","03412"
"2009-04-10T00:00:00.000Z","52457","27246 "," 87541","55611 "," 67473 "," 55844 "," 72205 "," 69578 "," 00616","8292 "," 8676 "," 7319 "," 2254","0841 "," 7071 "," 7504 "," 5084 "," 7020 "," 0298","048 "," 347 "," 234","36 "," 35 "," 28 "," 46","89202"
"2009-04-11T00:00:00.000Z","09115","02527 "," 85079","93106 "," 50583 "," 63574 "," 52457 "," 99984 "," 12565","0682 "," 4698 "," 5451 "," 7886","1388 "," 8670 "," 5462 "," 3736 "," 5057 "," 4935","944 "," 851 "," 032","32 "," 40 "," 82 "," 77","11857"
"2009-04-12T00:00:00.000Z","85391","22037 "," 08788","83210 "," 21337 "," 16251 "," 45421 "," 02395 "," 61348","8680 "," 3383 "," 8648 "," 2577","3093 "," 1842 "," 4600 "," 2322 "," 4892 "," 3892","850 "," 161 "," 742","43 "," 44 "," 09 "," 01","41172"
"2009-04-13T00:00:00.000Z","58401","57832 "," 79157","66591 "," 18059 "," 59992 "," 89176 "," 23080 "," 29609","7789 "," 6513 "," 3028 "," 1569","7628 "," 4648 "," 6897 "," 4132 "," 6688 "," 1995","280 "," 266 "," 596","06 "," 70 "," 96 "," 00","70695"
"2009-04-14T00:00:00.000Z","69971","05858 "," 74787","63548 "," 58678 "," 39757 "," 35203 "," 75833 "," 39151","3955 "," 9737 "," 8611 "," 4559","7320 "," 8741 "," 3613 "," 4960 "," 1738 "," 7275","131 "," 908 "," 679","45 "," 75 "," 22 "," 24","56954"
"2009-04-15T00:00:00.000Z","35607","28822 "," 21500","29956 "," 59060 "," 38248 "," 18542 "," 11923 "," 66589","4681 "," 7097 "," 9625 "," 8260","9196 "," 4474 "," 9867 "," 8253 "," 4364 "," 6384","723 "," 906 "," 210","25 "," 37 "," 45 "," 85","05358"
"2009-04-16T00:00:00.000Z","38365","06962 "," 81517","26285 "," 75562 "," 10645 "," 42576 "," 11510 "," 67541","3148 "," 7520 "," 9751 "," 8558","4575 "," 9099 "," 7741 "," 3175 "," 0415 "," 7552","845 "," 926 "," 097","32 "," 74 "," 33 "," 07","97836"
"2009-04-17T00:00:00.000Z","10335","97081 "," 22587","29183 "," 87892 "," 15609 "," 61038 "," 86922 "," 01568","1863 "," 3933 "," 1573 "," 0805","1178 "," 7326 "," 9422 "," 2724 "," 7436 "," 7517","518 "," 954 "," 724","86 "," 06 "," 28 "," 93","56399"
"2009-04-18T00:00:00.000Z","11524","50304 "," 01242","69028 "," 18882 "," 68518 "," 92937 "," 77191 "," 52967","7329 "," 5454 "," 2825 "," 5223","0956 "," 7432 "," 6637 "," 4300 "," 0934 "," 6441","633 "," 369 "," 719","97 "," 74 "," 02 "," 63","71534"
"2009-04-19T00:00:00.000Z","11978","27587 "," 55477","06773 "," 04572 "," 41299 "," 50775 "," 45571 "," 09583","4768 "," 3849 "," 7596 "," 7787","6539 "," 4787 "," 0840 "," 6502 "," 1445 "," 4959","449 "," 894 "," 529","21 "," 08 "," 44 "," 85","52968"
"2009-04-20T00:00:00.000Z","43385","84251 "," 46806","57580 "," 65186 "," 87472 "," 91234 "," 85587 "," 17270","3863 "," 3260 "," 6347 "," 8370","3153 "," 6674 "," 6272 "," 2270 "," 4762 "," 7705","195 "," 597 "," 277","56 "," 69 "," 70 "," 08","83437"
"2009-04-21T00:00:00.000Z","10303","79101 "," 68798","83441 "," 60378 "," 81918 "," 60787 "," 16797 "," 76267","5878 "," 8373 "," 1113 "," 4268","2980 "," 1864 "," 6729 "," 5400 "," 2023 "," 7352","948 "," 775 "," 226","76 "," 12 "," 18 "," 73","98141"
"2009-04-22T00:00:00.000Z","65200","54908 "," 87080","25522 "," 48998 "," 47959 "," 72314 "," 10979 "," 25654","6174 "," 1998 "," 4364 "," 8564","2887 "," 2356 "," 3506 "," 0005 "," 1212 "," 6532","226 "," 806 "," 469","32 "," 24 "," 04 "," 67","99309"
"2009-04-23T00:00:00.000Z","75588","89326 "," 92172","59764 "," 94992 "," 22896 "," 22411 "," 70669 "," 04129","0862 "," 4793 "," 1246 "," 2171","1945 "," 0100 "," 0809 "," 1480 "," 5783 "," 0459","381 "," 542 "," 232","56 "," 64 "," 86 "," 74","93250"
"2009-04-24T00:00:00.000Z","26265","57146 "," 62745","80103 "," 19639 "," 50492 "," 70633 "," 92703 "," 24309","7064 "," 9547 "," 3221 "," 4182","8763 "," 2645 "," 9767 "," 9026 "," 1668 "," 0300","251 "," 337 "," 603","14 "," 45 "," 96 "," 72","61842"
"2009-04-25T00:00:00.000Z","22329","93241 "," 17333","24972 "," 10350 "," 46604 "," 91382 "," 41076 "," 35572","5908 "," 6446 "," 8601 "," 0524","0646 "," 9480 "," 9003 "," 4632 "," 5205 "," 4086","662 "," 198 "," 173","90 "," 25 "," 95 "," 13","24856"
"2009-04-26T00:00:00.000Z","23670","44445 "," 82856","79353 "," 97360 "," 72704 "," 29010 "," 28853 "," 00226","6282 "," 6321 "," 3073 "," 4946","3616 "," 0641 "," 3792 "," 1729 "," 7246 "," 3516","066 "," 769 "," 536","26 "," 79 "," 46 "," 60","19010"
"2009-04-27T00:00:00.000Z","81624","04509 "," 63128","01408 "," 64766 "," 36023 "," 94147 "," 26513 "," 80766","2729 "," 4243 "," 8340 "," 9627","5544 "," 3161 "," 3137 "," 5310 "," 2629 "," 7568","150 "," 680 "," 034","39 "," 76 "," 54 "," 95","02571"
"2009-04-28T00:00:00.000Z","24576","04441 "," 22608","51243 "," 33058 "," 56297 "," 56891 "," 85556 "," 61576","0056 "," 6995 "," 0827 "," 2217","7399 "," 4891 "," 5646 "," 2932 "," 6944 "," 2473","806 "," 604 "," 712","56 "," 76 "," 24 "," 22","11889"
"2009-04-29T00:00:00.000Z","71776","78658 "," 47958","11383 "," 28573 "," 36276 "," 50894 "," 97500 "," 12294","0175 "," 9538 "," 6116 "," 3360","1909 "," 7463 "," 1494 "," 5231 "," 5924 "," 3730","752 "," 987 "," 039","71 "," 06 "," 02 "," 42","44610"
"2009-04-30T00:00:00.000Z","09866","87010 "," 24305","95951 "," 24514 "," 43156 "," 32359 "," 17882 "," 33754","0289 "," 0733 "," 0426 "," 3533","1661 "," 3975 "," 9307 "," 3747 "," 9921 "," 0024","844 "," 314 "," 773","67 "," 81 "," 30 "," 35","06382"
"2009-05-01T00:00:00.000Z","86688","10689 "," 10544","41717 "," 99886 "," 53457 "," 25223 "," 79707 "," 13482","9157 "," 1784 "," 3432 "," 3262","3588 "," 3793 "," 1464 "," 4963 "," 0162 "," 2031","688 "," 507 "," 323","68 "," 73 "," 86 "," 40","46257"
"2009-05-02T00:00:00.000Z","05248","61729 "," 04992","26406 "," 07005 "," 49369 "," 64733 "," 78594 "," 38470","9585 "," 0936 "," 7791 "," 5618","0755 "," 6810 "," 7191 "," 7222 "," 3978 "," 2230","985 "," 642 "," 213","59 "," 64 "," 99 "," 21","16234"
"2009-05-03T00:00:00.000Z","35128","98728 "," 43095","94976 "," 22071 "," 42181 "," 45163 "," 48645 "," 81920","2524 "," 9948 "," 1542 "," 3405","2758 "," 0617 "," 9942 "," 8355 "," 8199 "," 0585","250 "," 478 "," 602","86 "," 56 "," 88 "," 04","88409"
"2009-05-04T00:00:00.000Z","12327","84062 "," 96493","58105 "," 77330 "," 40833 "," 94528 "," 91201 "," 03082","3492 "," 7525 "," 5140 "," 6787","9948 "," 0237 "," 7567 "," 9723 "," 9667 "," 9478","446 "," 881 "," 176","70 "," 60 "," 26 "," 42","37172"
"2009-05-05T00:00:00.000Z","80478","81483 "," 68020","26065 "," 85347 "," 64688 "," 32476 "," 67941 "," 48996","0863 "," 6696 "," 3480 "," 3972","0211 "," 1760 "," 6644 "," 9559 "," 1901 "," 2395","004 "," 104 "," 149","82 "," 12 "," 39 "," 40","54165"
"2009-05-06T00:00:00.000Z","36561","85673 "," 87352","67363 "," 96279 "," 56897 "," 19920 "," 75224 "," 59503","7285 "," 9607 "," 7165 "," 6914","5628 "," 6733 "," 5732 "," 3582 "," 4092 "," 3962","178 "," 824 "," 713","33 "," 55 "," 28 "," 87","94491"
"2009-05-07T00:00:00.000Z","96541","16377 "," 71253","39315 "," 48814 "," 33847 "," 59410 "," 52817 "," 03391","0414 "," 7578 "," 7728 "," 2344","0969 "," 5693 "," 9181 "," 9234 "," 7252 "," 9185","438 "," 762 "," 160","94 "," 98 "," 88 "," 40","82514"
"2009-05-08T00:00:00.000Z","38918","01554 "," 64399","50566 "," 03762 "," 32117 "," 71125 "," 62955 "," 03038","2070 "," 5324 "," 4541 "," 4121","2362 "," 1448 "," 6143 "," 7145 "," 0431 "," 4997","727 "," 520 "," 391","22 "," 54 "," 11 "," 33","77297"
"2009-05-09T00:00:00.000Z","05089","68956 "," 23497","87574 "," 99722 "," 96655 "," 56872 "," 69025 "," 61989","2475 "," 0982 "," 6513 "," 9350","0177 "," 9528 "," 9523 "," 2559 "," 0365 "," 6361","850 "," 733 "," 243","83 "," 42 "," 88 "," 07","11859"
"2009-05-10T00:00:00.000Z","20001","60395 "," 56459","93272 "," 40626 "," 73738 "," 92925 "," 13106 "," 33003","3332 "," 2798 "," 4188 "," 5163","7441 "," 2123 "," 6501 "," 4456 "," 3333 "," 3121","271 "," 140 "," 116","75 "," 12 "," 27 "," 98","10218"
"2009-05-11T00:00:00.000Z","21963","98898 "," 09884","60510 "," 90269 "," 04059 "," 73755 "," 18154 "," 09854","6634 "," 7364 "," 2757 "," 2341","1673 "," 1984 "," 7924 "," 4432 "," 1791 "," 1880","927 "," 773 "," 103","07 "," 12 "," 45 "," 65","38110"
"2009-05-12T00:00:00.000Z","82531","56087 "," 85580","31920 "," 60134 "," 26704 "," 07644 "," 91409 "," 10355","8186 "," 9436 "," 4520 "," 2737","8309 "," 7777 "," 9214 "," 5442 "," 1105 "," 1729","416 "," 132 "," 298","53 "," 33 "," 47 "," 95","55263"
"2009-05-13T00:00:00.000Z","84283","17854 "," 50311","22370 "," 84805 "," 46970 "," 02301 "," 90640 "," 02785","6332 "," 7546 "," 8715 "," 3611","0331 "," 9622 "," 5561 "," 3889 "," 3495 "," 5851","636 "," 398 "," 434","98 "," 39 "," 40 "," 81","16457"
"2009-05-14T00:00:00.000Z","26186","76790 "," 55237","25727 "," 14598 "," 83645 "," 20201 "," 90317 "," 75246","1569 "," 1067 "," 7235 "," 6449","8193 "," 7609 "," 8062 "," 8248 "," 4273 "," 5420","513 "," 812 "," 123","23 "," 29 "," 61 "," 33","19558"
"2009-05-15T00:00:00.000Z","81156","01445 "," 49516","61621 "," 86024 "," 47896 "," 06739 "," 69901 "," 41111","0777 "," 4409 "," 0472 "," 9138","6937 "," 3147 "," 6695 "," 5858 "," 2153 "," 5788","129 "," 909 "," 240","19 "," 43 "," 22 "," 23","51699"
"2009-05-16T00:00:00.000Z","87567","94135 "," 28539","30469 "," 37410 "," 03213 "," 10269 "," 46346 "," 97209","1395 "," 4855 "," 3033 "," 0753","2516 "," 7354 "," 2211 "," 8736 "," 2520 "," 3449","050 "," 834 "," 224","13 "," 50 "," 11 "," 95","37457"
"2009-05-17T00:00:00.000Z","00136","81069 "," 77747","65286 "," 48641 "," 51067 "," 79127 "," 34988 "," 64144","0818 "," 2600 "," 5224 "," 0579","1853 "," 4284 "," 3782 "," 8218 "," 6769 "," 4082","712 "," 625 "," 501","30 "," 71 "," 09 "," 54","61952"
"2009-05-18T00:00:00.000Z","36944","81016 "," 64708","09428 "," 07654 "," 42862 "," 29830 "," 76516 "," 64929","1405 "," 2718 "," 7604 "," 9945","8182 "," 9921 "," 4697 "," 5755 "," 5284 "," 4799","598 "," 873 "," 725","25 "," 33 "," 77 "," 50","25312"
"2009-05-19T00:00:00.000Z","59331","39083 "," 67776","91130 "," 22457 "," 15055 "," 12724 "," 08678 "," 80962","7936 "," 6438 "," 4491 "," 9883","3977 "," 8616 "," 7396 "," 6650 "," 3243 "," 2264","330 "," 601 "," 116","46 "," 30 "," 64 "," 52","38459"
"2009-05-20T00:00:00.000Z","99097","45558 "," 01215","23400 "," 13776 "," 40006 "," 64501 "," 14961 "," 20002","2589 "," 8242 "," 2583 "," 6966","2524 "," 9921 "," 4822 "," 7967 "," 1489 "," 7934","291 "," 953 "," 378","76 "," 59 "," 75 "," 93","09276"
"2009-05-21T00:00:00.000Z","54070","18976 "," 16309","59057 "," 83100 "," 50621 "," 99643 "," 44972 "," 49743","6766 "," 3253 "," 7279 "," 4506","9308 "," 2047 "," 6902 "," 0608 "," 9518 "," 4339","491 "," 745 "," 740","65 "," 20 "," 81 "," 43","39547"
"2009-05-22T00:00:00.000Z","15604","13321 "," 67129","99260 "," 09075 "," 32884 "," 40894 "," 19801 "," 36530","6197 "," 1091 "," 0613 "," 7114","6076 "," 9273 "," 3783 "," 6379 "," 4311 "," 5445","899 "," 282 "," 637","05 "," 63 "," 31 "," 70","02092"
"2009-05-23T00:00:00.000Z","90226","18989 "," 61140","37430 "," 91845 "," 31442 "," 58659 "," 31242 "," 74632","0907 "," 2829 "," 4673 "," 5073","9255 "," 9842 "," 9491 "," 6693 "," 4416 "," 6497","958 "," 415 "," 840","21 "," 33 "," 56 "," 80","93302"
"2009-05-24T00:00:00.000Z","05952","02753 "," 70571","99174 "," 34793 "," 70464 "," 91721 "," 61230 "," 88762","2903 "," 3577 "," 7102 "," 4632","6550 "," 9623 "," 7164 "," 7042 "," 5243 "," 1540","350 "," 174 "," 059","87 "," 63 "," 89 "," 49","57618"
"2009-05-25T00:00:00.000Z","58576","91177 "," 14476","23783 "," 80199 "," 44643 "," 51390 "," 34582 "," 77994","7126 "," 0932 "," 0217 "," 0601","6633 "," 5472 "," 6864 "," 1902 "," 0015 "," 7027","658 "," 185 "," 874","47 "," 03 "," 44 "," 48","91529"
"2009-05-26T00:00:00.000Z","40862","34991 "," 40948","35612 "," 78069 "," 75959 "," 53136 "," 74396 "," 03833","7182 "," 7778 "," 6685 "," 1854","1108 "," 2925 "," 8123 "," 2666 "," 6239 "," 6847","632 "," 409 "," 208","27 "," 10 "," 93 "," 95","62222"
"2009-05-27T00:00:00.000Z","39239","55099 "," 44151","25115 "," 93599 "," 08173 "," 80134 "," 22616 "," 37096","2930 "," 0944 "," 1523 "," 5118","1983 "," 7063 "," 4009 "," 0989 "," 9626 "," 0822","566 "," 431 "," 691","45 "," 41 "," 24 "," 71","06713"
"2009-05-28T00:00:00.000Z","86584","94780 "," 32692","33096 "," 33061 "," 05159 "," 31112 "," 72942 "," 17657","0158 "," 8665 "," 3951 "," 9393","9187 "," 3267 "," 5964 "," 5608 "," 9035 "," 0389","389 "," 333 "," 978","84 "," 78 "," 00 "," 63","47348"
"2009-05-29T00:00:00.000Z","65388","27753 "," 28487","35317 "," 93168 "," 72193 "," 57920 "," 28717 "," 17371","7147 "," 4466 "," 8702 "," 1034","7894 "," 0697 "," 8313 "," 3759 "," 7700 "," 5658","546 "," 634 "," 842","29 "," 55 "," 54 "," 81","18084"
"2009-05-30T00:00:00.000Z","07511","26286 "," 33010","84567 "," 60014 "," 23718 "," 49175 "," 76748 "," 13414","1827 "," 1811 "," 2919 "," 7932","9077 "," 3117 "," 3958 "," 4063 "," 2825 "," 6760","559 "," 114 "," 788","29 "," 27 "," 99 "," 53","89645"
"2009-05-31T00:00:00.000Z","26558","57190 "," 45756","03247 "," 95697 "," 39365 "," 51903 "," 27451 "," 07983","5078 "," 9857 "," 1853 "," 4735","4000 "," 3561 "," 2796 "," 8023 "," 8347 "," 4905","326 "," 585 "," 717","01 "," 98 "," 78 "," 99","69651"
"2009-06-01T00:00:00.000Z","04078","62637 "," 70822","09782 "," 88504 "," 63476 "," 27252 "," 42752 "," 67649","2474 "," 0439 "," 9608 "," 4595","8278 "," 2027 "," 3202 "," 7475 "," 2260 "," 6980","594 "," 887 "," 065","64 "," 93 "," 73 "," 62","58731"
"2009-06-02T00:00:00.000Z","14977","34376 "," 98448","64182 "," 36380 "," 46948 "," 64171 "," 60464 "," 76626","5092 "," 4595 "," 2031 "," 1798","8754 "," 5850 "," 1232 "," 6370 "," 6367 "," 0068","016 "," 893 "," 509","88 "," 17 "," 25 "," 87","87228"
"2009-06-03T00:00:00.000Z","07293","18704 "," 89098","77604 "," 26421 "," 42797 "," 37230 "," 75364 "," 86270","5053 "," 8751 "," 1215 "," 3091","5153 "," 9401 "," 4797 "," 0063 "," 4169 "," 2675","812 "," 084 "," 466","53 "," 24 "," 62 "," 30","61516"
"2009-06-04T00:00:00.000Z","54298","14289 "," 95732","38964 "," 10108 "," 84261 "," 53477 "," 15405 "," 75285","2810 "," 8699 "," 5524 "," 8320","0555 "," 4819 "," 5101 "," 2735 "," 0108 "," 4377","949 "," 929 "," 874","90 "," 70 "," 57 "," 69","39305"
"2009-06-05T00:00:00.000Z","62905","79103 "," 47286","55394 "," 76961 "," 31646 "," 06121 "," 21803 "," 28538","8043 "," 7703 "," 3989 "," 4754","4737 "," 0106 "," 8646 "," 2471 "," 1691 "," 2739","338 "," 106 "," 813","02 "," 98 "," 45 "," 95","33009"
"2009-06-06T00:00:00.000Z","40782","93493 "," 14138","79254 "," 05006 "," 01134 "," 49584 "," 72026 "," 41874","4573 "," 0535 "," 6333 "," 8489","9080 "," 4281 "," 5278 "," 7153 "," 8331 "," 6504","488 "," 592 "," 513","84 "," 12 "," 54 "," 00","64633"
"2009-06-07T00:00:00.000Z","15843","00021 "," 12779","61344 "," 37573 "," 35007 "," 24966 "," 08871 "," 74332","5006 "," 4887 "," 0506 "," 4828","8848 "," 5151 "," 7449 "," 8407 "," 2396 "," 1101","749 "," 600 "," 479","39 "," 14 "," 70 "," 65","27150"
"2009-06-08T00:00:00.000Z","28465","81823 "," 58196","02605 "," 28011 "," 56404 "," 27160 "," 71844 "," 18416","6305 "," 6980 "," 7192 "," 8419","6369 "," 3220 "," 6981 "," 9002 "," 1908 "," 5321","553 "," 415 "," 236","84 "," 09 "," 64 "," 21","78937"
"2009-06-09T00:00:00.000Z","79894","14261 "," 01997","66733 "," 43257 "," 28492 "," 43855 "," 77007 "," 56566","1559 "," 9380 "," 6140 "," 5912","668 "," 887 "," 181",,,,"3649 "," 0612 "," 8630 ","42 "," 43 "," 75 "," 10","84202"
"2009-06-10T00:00:00.000Z","98622","18459 "," 79120","35458 "," 49902 "," 31621 "," 12999 "," 85936 "," 28887","8266 "," 8246 "," 8993 "," 1328","4310 "," 0400 "," 0929 "," 5135 "," 5976 "," 7045","276 "," 125 "," 989","21 "," 04 "," 24 "," 46","61194"
"2009-06-11T00:00:00.000Z","80102","02454 "," 57854","86298 "," 45878 "," 35400 "," 13679 "," 65308 "," 23453","1070 "," 9856 "," 7406 "," 8567","8346 "," 8495 "," 2115 "," 3178 "," 6340 "," 8023","406 "," 102 "," 200","54 "," 99 "," 35 "," 12","45864"
"2009-06-12T00:00:00.000Z","37290","12569 "," 23874","97568 "," 72238 "," 16402 "," 29094 "," 35208 "," 19084","3705 "," 1207 "," 8031 "," 6887","8730 "," 9452 "," 3715 "," 7867 "," 8011 "," 2688","558 "," 429 "," 073","84 "," 08 "," 65 "," 74","55085"
"2009-06-13T00:00:00.000Z","68386","61719 "," 90465","23502 "," 46162 "," 02677 "," 69775 "," 65322 "," 12305","4435 "," 3339 "," 6917 "," 3259","5461 "," 1957 "," 6461 "," 3394 "," 3015 "," 5768","294 "," 227 "," 006","02 "," 23 "," 25 "," 49","69872"
"2009-06-14T00:00:00.000Z","80747","39024 "," 25487","71765 "," 52029 "," 77841 "," 36736 "," 84803 "," 65025","5534 "," 1630 "," 8127 "," 2418","6285 "," 0405 "," 7509 "," 1195 "," 9010 "," 2227","032 "," 255 "," 135","13 "," 37 "," 68 "," 58","73256"
"2009-06-15T00:00:00.000Z","90398","06333 "," 88497","99866 "," 68649 "," 20249 "," 70547 "," 95712 "," 29447","9445 "," 3730 "," 9741 "," 8872","7729 "," 6599 "," 5780 "," 0464 "," 6497 "," 1214","650 "," 326 "," 204","90 "," 41 "," 61 "," 21","06223"
"2009-06-16T00:00:00.000Z","07958","93736 "," 22019","54834 "," 71956 "," 61831 "," 32173 "," 07706 "," 12924","1673 "," 9026 "," 0802 "," 2642","4723 "," 0905 "," 0430 "," 0763 "," 3496 "," 6522","307 "," 435 "," 934","61 "," 25 "," 14 "," 88","22167"
"2009-06-17T00:00:00.000Z","51300","03813 "," 02232","54141 "," 21344 "," 16510 "," 12188 "," 31452 "," 82151","3517 "," 1385 "," 3921 "," 2611","7666 "," 8002 "," 9822 "," 9249 "," 9108 "," 8952","156 "," 577 "," 131","52 "," 32 "," 26 "," 21","77764"
"2009-06-18T00:00:00.000Z","06729","66609 "," 91037","16641 "," 10919 "," 95202 "," 44442 "," 12455 "," 60063","3289 "," 1520 "," 4087 "," 9388","0884 "," 1006 "," 9784 "," 3582 "," 1542 "," 1444","430 "," 312 "," 824","88 "," 33 "," 91 "," 39","64090"
"2009-06-19T00:00:00.000Z","73511","82543 "," 00834","56808 "," 17001 "," 92533 "," 82839 "," 47475 "," 94989","4765 "," 1656 "," 2500 "," 0390","7909 "," 1603 "," 2635 "," 1799 "," 8478 "," 2266","323 "," 483 "," 391","26 "," 33 "," 60 "," 93","59302"
"2009-06-20T00:00:00.000Z","29424","32177 "," 41915","03195 "," 46757 "," 72876 "," 47399 "," 72931 "," 87532","1222 "," 0703 "," 0449 "," 9276","8926 "," 6922 "," 0732 "," 5044 "," 3734 "," 8943","155 "," 416 "," 614","57 "," 66 "," 51 "," 36","14325"
"2009-06-21T00:00:00.000Z","27376","46901 "," 91532","01349 "," 02679 "," 00129 "," 66870 "," 68836 "," 17206","6793 "," 2985 "," 1652 "," 7266","1089 "," 9386 "," 4974 "," 8039 "," 7493 "," 6276","317 "," 123 "," 962","19 "," 80 "," 16 "," 00","55953"
